"","speaker","words","episode"
"8854","LUKE"," First I gotta watch a man walk out on you, then I have to watch you eat alone. Nope. Too pathetic.","raw/s01e12.txt"
"8855","LORELAI"," I’m not eating alone. You’re here.","raw/s01e12.txt"
"8856","LUKE"," I’m working.","raw/s01e12.txt"
"8857","LORELAI"," Yeah but after three cheeseburgers you’re done, unless you’re expecting Elijah to stop by.","raw/s01e12.txt"
"8858","LUKE"," Ok. Fine. [pulls out a deck of cards] 5-card draw.","raw/s01e12.txt"
"8859","LORELAI"," Oh! You’re on.","raw/s01e12.txt"
"8860","","[Luke deals as Lorelai watches intently]","raw/s01e12.txt"
"8861","LORELAI"," Mm-hm. Mm-hm [looks at her cards] Uh...huh. Give me four. [looks at them again] Aah, no four more.","raw/s01e12.txt"
"8862","LUKE"," You can’t have four more, those are the four I dealt you.","raw/s01e12.txt"
"8863","LORELAI"," Well these don’t help me and I have vowed to discard anything negative in my life - first Rune and now these four cards.","raw/s01e12.txt"
"8864","LUKE"," Whatever you say [giving her another 4]","raw/s01e12.txt"
"8865","LORELAI"," Ooh, much better, thank you.","raw/s01e12.txt"
"8866","LUKE"," Rune knew when to run away.","raw/s01e12.txt"
"8867","LORELAI"," Ha.","raw/s01e12.txt"
"8868","","[Sookie and Jackson are giggling]","raw/s01e12.txt"
"8869","LORELAI"," God that’s nice.","raw/s01e12.txt"
"8870","LUKE"," Yep.","raw/s01e12.txt"
"8871","LORELAI"," The whole ‘first date, beginning of the relationship’ glow - everything is new and exciting.","raw/s01e12.txt"
"8872","LUKE"," Every joke is hilarious.","raw/s01e12.txt"
"8873","LORELAI"," Every little touch is incredible [touching Luke’s arm]","raw/s01e12.txt"
"8874","LUKE"," Mm-hm.","raw/s01e12.txt"
"8875","LORELAI"," God that’s a good feeling.","raw/s01e12.txt"
"8876","LUKE"," It is at that.","raw/s01e12.txt"
"8877","LORELAI"," I miss that.","raw/s01e12.txt"
"8878","LUKE"," You’ll have it again.","raw/s01e12.txt"
"8879","LORELAI"," Mmm...I guess.","raw/s01e12.txt"
"8880","","[Mrs Kim sees Lorelai through the window]","raw/s01e12.txt"
"8881","LUKE"," You know, maybe sometime we could...","raw/s01e12.txt"
"8882","","[Door slams]","raw/s01e12.txt"
"8883","MRS. KIM"," Where are the girls?","raw/s01e12.txt"
"8884","LORELAI"," What?","raw/s01e12.txt"
"8885","MRS. KIM"," Lane said she’s with you and Rory.","raw/s01e12.txt"
"8886","LORELAI"," W - slow down.","raw/s01e12.txt"
"8887","MRS. KIM"," I call - no answer, I think they are at the video store, I call again - no answer. I call a 3rd time - no answer!","raw/s01e12.txt"
"8888","LORELAI"," You had a lot of time on your hands tonight.","raw/s01e12.txt"
"8889","MRS. KIM"," I have to know where girls are.","raw/s01e12.txt"
"8890","LORELAI"," They said they were going to a movie.","raw/s01e12.txt"
"8891","MRS. KIM"," With who?","raw/s01e12.txt"
"8892","LORELAI"," They were going to meet Dean.","raw/s01e12.txt"
"8893","MRS. KIM"," A boy? [with disgust] You let them go with a boy?","raw/s01e12.txt"
"8894","LORELAI"," Mrs. Kim, Dean is Rory’s boyfriend.","raw/s01e12.txt"
"8895","MRS. KIM"," Just because you let your daughter run around with boys doesn’t mean I let mine.","raw/s01e12.txt"
"8896","LORELAI"," I thought you knew.","raw/s01e12.txt"
"8897","MRS. KIM"," I didn’t know! They could be anywhere, they could be doing anything. Smoking, or drinking or buying drugs!","raw/s01e12.txt"
"8898","LORELAI"," They’re at the movies. There’s no drugs there. They don’t even have the real red vines.","raw/s01e12.txt"
"8899","MRS. KIM"," I need to find them [leaves]","raw/s01e12.txt"
"8900","LORELAI"," I’m coming with [leaves too]","raw/s01e12.txt"
"8901","","CUT TO OUTSIDE BOOKSTORE","raw/s01e12.txt"
"8902","TODD"," Good flick, good flick.","raw/s01e12.txt"
"8903","DEAN"," Yeah not bad.","raw/s01e12.txt"
"8904","RORY"," Lane, what’d you think?","raw/s01e12.txt"
"8905","LANE"," Uh, I think it’s really late and I should be getting home.","raw/s01e12.txt"
"8906","TODD"," Really?","raw/s01e12.txt"
"8907","LANE"," Yeah but it’s been fun.","raw/s01e12.txt"
"8908","TODD"," Oh come on. Let’s go get some ice cream or something - eat it really fast, get that freezy brain thing going. It’s cool.","raw/s01e12.txt"
"8909","LANE"," So tempting and yet -","raw/s01e12.txt"
"8910","MRS. KIM"," LANE KIM!!! [shouting in Korean]","raw/s01e12.txt"
"8911","LANE"," My mom!","raw/s01e12.txt"
"8912","RORY"," My mom!","raw/s01e12.txt"
"8913","TODD"," Two moms, that’s gotta be bad.","raw/s01e12.txt"
"8914","LANE"," Mama, I was just about -","raw/s01e12.txt"
"8915","MRS. KIM"," [shouting in Korean]","raw/s01e12.txt"
"8916","RORY"," Mom, I can -","raw/s01e12.txt"
"8917","LORELAI"," So not the time Rory.","raw/s01e12.txt"
"8918","MRS. KIM"," You lied to me.","raw/s01e12.txt"
"8919","LANE"," I’m sorry.","raw/s01e12.txt"
"8920","MRS. KIM"," Get home right now! [leave]","raw/s01e12.txt"
"8921","TODD"," Whoa, rough family.","raw/s01e12.txt"
"8922","DEAN"," What’s going on?","raw/s01e12.txt"
"8923","LORELAI"," Oh bits of information were left out of the mom packets tonight.","raw/s01e12.txt"
"8924","RORY"," I’m sorry.","raw/s01e12.txt"
"8925","LORELAI"," Ok. Mother/daughter #2 are leaving now. Say bye Rory.","raw/s01e12.txt"
"8926","RORY"," [to Dean] Bye.","raw/s01e12.txt"
"8927","DEAN"," I’ll, uh call you later.","raw/s01e12.txt"
"8928","LORELAI"," Aah.","raw/s01e12.txt"
"8929","DEAN"," I’ll call you tomorrow.","raw/s01e12.txt"
"8930","LORELAI"," Yeah, bye Dean.","raw/s01e12.txt"
"8931","TODD"," That’s Rory’s mom? She’s a babe man!","raw/s01e12.txt"
"8932","LORELAI"," [walking away] And what were you thinking?","raw/s01e12.txt"
"8933","RORY"," I know.","raw/s01e12.txt"
"8934","LORELAI"," You lied to me - me! What is that nonsense all about?","raw/s01e12.txt"
"8935","RORY"," I shouldn’t have done it. I know I shouldn’t have done it.","raw/s01e12.txt"
"8936","LORELAI"," Damn right you shouldn’t have done it.","raw/s01e12.txt"
"8937","RORY"," But Lane really wanted to go out with Todd, and of course she could tell her mother so I didn’t tell you so you wouldn’t have to lie for us.","raw/s01e12.txt"
"8938","LORELAI"," You lied to me so I wouldn’t have to lie to Mrs. Kim?","raw/s01e12.txt"
"8939","RORY"," Yeah.","raw/s01e12.txt"
"8940","LORELAI"," Oh my God you really are my daughter.","raw/s01e12.txt"
"8941","RORY"," I’m sorry.","raw/s01e12.txt"
"8942","LORELAI"," I have to know where you are at all times, especially when you have my shoes on.","raw/s01e12.txt"
"8943","RORY"," I know.","raw/s01e12.txt"
"8944","LORELAI"," This whole trust thing only works if it goes both ways kid.","raw/s01e12.txt"
"8945","RORY"," I hated doing it.","raw/s01e12.txt"
"8946","LORELAI"," Good.","raw/s01e12.txt"
"8947","RORY"," Would you have?","raw/s01e12.txt"
"8948","LORELAI"," What?","raw/s01e12.txt"
"8949","RORY"," Lied for us?","raw/s01e12.txt"
"8950","LORELAI"," To Mrs. Kim?","raw/s01e12.txt"
"8951","RORY"," Yeah.","raw/s01e12.txt"
"8952","LORELAI"," No.","raw/s01e12.txt"
"8953","RORY"," Why?","raw/s01e12.txt"
"8954","LORELAI"," Because that lady’s scary.","raw/s01e12.txt"
"8955","RORY"," Mom.","raw/s01e12.txt"
"8956","LORELAI"," I can’t lie to another mother. That’s breaking the code.","raw/s01e12.txt"
"8957","RORY"," So then what were we supposed to do tonight?","raw/s01e12.txt"
"8958","LORELAI"," Look, I know that Mrs. Kim and Robert Duvall in ‘The Great Santini’ share a striking resemblance, but she is Lane’s mom. She has the right to tell Lane she can’t do something, you have to respect that and I really have to respect that.","raw/s01e12.txt"
"8959","RORY"," So we were in a no-win situation tonight.","raw/s01e12.txt"
"8960","LORELAI"," Yep.","raw/s01e12.txt"
"8961","RORY"," Great.","raw/s01e12.txt"
"8962","LORELAI"," Sorry. [pause] Hey, you know the one good thing we all learned from this?","raw/s01e12.txt"
"8963","RORY"," What?","raw/s01e12.txt"
"8964","LORELAI"," [smiling] That I’m a babe.","raw/s01e12.txt"
"8965","","CUT TO OUTSIDE LANE’S HOUSE.","raw/s01e12.txt"
"8966","","[Rory climbed a tree to get to Lane’s bedroom window. Knocks.]","raw/s01e12.txt"
"8967","LANE"," Hey.","raw/s01e12.txt"
"8968","RORY"," What’s up Rapunzel?","raw/s01e12.txt"
"8969","LANE"," Don’t take this the wrong way, but in all my various fantasies about who might appear at this window, you never actually made the list.","raw/s01e12.txt"
"8970","RORY"," So how are you? I haven’t heard from you in days.","raw/s01e12.txt"
"8971","LANE"," I’m ok, I guess.","raw/s01e12.txt"
"8972","RORY"," I was afraid to call.","raw/s01e12.txt"
"8973","LANE"," I think that’s best for now.","raw/s01e12.txt"
"8974","RORY"," Your mom’s really mad huh?","raw/s01e12.txt"
"8975","LANE"," The words ‘convent’ and ‘Siberia’ were both used several times and at least once as a combo.","raw/s01e12.txt"
"8976","RORY"," I’m really sorry Lane.","raw/s01e12.txt"
"8977","LANE"," It’s not your fault.","raw/s01e12.txt"
"8978","RORY"," I shouldn’t have arranged it. I should’ve -","raw/s01e12.txt"
"8979","LANE"," You arranged it because I asked you to and I’m really glad you did.","raw/s01e12.txt"
"8980","RORY"," You are?","raw/s01e12.txt"
"8981","LANE"," If you hadn’t set me up with Todd, then I would still be in love with him.","raw/s01e12.txt"
"8982","RORY"," Not the guy for you huh?","raw/s01e12.txt"
"8983","LANE"," Not the guy for anybody who can read, write, talk or function on a basic human level.","raw/s01e12.txt"
"8984","RORY"," I’m sorry.","raw/s01e12.txt"
"8985","LANE"," I was so bored that night I couldn’t see straight. I’ve been on Korean meditation weekends that have had more laughs.","raw/s01e12.txt"
"8986","RORY"," He liked you though, Dean told me.","raw/s01e12.txt"
"8987","LANE"," I know, he called here.","raw/s01e12.txt"
"8988","RORY"," You’re kidding.","raw/s01e12.txt"
"8989","LANE"," I pretended to be my mother and wouldn’t allow me to speak to him. Is that mean?","raw/s01e12.txt"
"8990","RORY"," [giggles] I think he’ll survive. He and Dean went muffler shopping today.","raw/s01e12.txt"
"8991","LANE"," That’s nice.","raw/s01e12.txt"
"8992","RORY"," So how long before you can get out?","raw/s01e12.txt"
"8993","LANE"," I don’t know. Right now I have to be in the house at all times except for school and church.","raw/s01e12.txt"
"8994","RORY"," She didn’t give you any time frame at all?","raw/s01e12.txt"
"8995","LANE"," Nope.","raw/s01e12.txt"
"8996","RORY"," I miss you.","raw/s01e12.txt"
"8997","LANE"," I miss you too.","raw/s01e12.txt"
"8998","RORY"," Is there anything I can do?","raw/s01e12.txt"
"8999","LANE"," Yeah, don’t tell anyone I went out with Todd ok?","raw/s01e12.txt"
"9000","RORY"," [smiling] Promise","raw/s01e12.txt"
"9001","","[They hear a noise]","raw/s01e12.txt"
"9002","LANE"," I gotta go.","raw/s01e12.txt"
"9003","RORY"," Bye.","raw/s01e12.txt"
"9004","","CUT TO INSIDE KIM HOUSEHOLD","raw/s01e12.txt"
"9005","MRS. KIM"," [angrily]You break you buy!","raw/s01e12.txt"
"9006","MAN"," But it was sticking out in the aisle.","raw/s01e12.txt"
"9007","MRS. KIM"," You break you buy! [Lorelai comes in.]","raw/s01e12.txt"
"9008","MAN But I didn’t put it in the aisle.","MAN But I didn’t put it in the aisle.","raw/s01e12.txt"
"9009","MRS. KIM"," You have eyes yes?","raw/s01e12.txt"
"9010","MAN"," Yes I have eyes?","raw/s01e12.txt"
"9011","MRS. KIM"," These eyes work?","raw/s01e12.txt"
"9012","MAN Yes these eyes work.","MAN Yes these eyes work.","raw/s01e12.txt"
"9013","MRS. KIM"," They can make out shape, sizes and colors?","raw/s01e12.txt"
"9014","MAN"," Yes they can do all that, but -","raw/s01e12.txt"
"9015","MRS. KIM"," Eyes work! They see lamp in aisle, send message to brain. ‘Lamp in aisle - move ‘ You move. You don’t break lamp.","raw/s01e12.txt"
"9016","MAN"," I -","raw/s01e12.txt"
"9017","MRS. KIM"," You have no eyes, not my problem, that is between you and them. You break you buy","raw/s01e12.txt"
"9018","","[Man give in and give her some money]","raw/s01e12.txt"
"9019","MRS. KIM"," [all smiles and sweetly] We appreciate your business. [to Lorelai] Oh, hello","raw/s01e12.txt"
"9020","LORELAI"," Hi. So I was wondering if I could maybe talk to you for a minute.","raw/s01e12.txt"
"9021","MRS. KIM"," I’m working.","raw/s01e12.txt"
"9022","LORELAI"," Right, well this is gonna be so quick you’ll be amazed.","raw/s01e12.txt"
"9023","MRS. KIM"," Fine, come. [goes into another room]","raw/s01e12.txt"
"9024","LORELAI"," Look, I’m really sorry about what happened the other night, uh Rory’s never lied to me like that before.","raw/s01e12.txt"
"9025","MRS. KIM"," That you know of.","raw/s01e12.txt"
"9026","LORELAI"," Uh, no, I’m pretty sure that was the first time and it definitely was the last.","raw/s01e12.txt"
"9027","MRS. KIM"," Fine.","raw/s01e12.txt"
"9028","LORELAI"," Uh, so I just didn’t want you to feel that you couldn’t send Lane over to our house anymore, um, because you can. Believe me, those girls go nowhere without me knowing about it. In fact I was thinking of having some house arrest ankle bracelets made you know - maybe cute ones with leopard print or zebra stripes, maybe a little glitter design...","raw/s01e12.txt"
"9029","MRS. KIM"," Lane won’t be coming over, she will stay in our house.","raw/s01e12.txt"
"9030","LORELAI"," Well, right. I was talking about later. I mean, she’s not going to be grounded forever is she?","raw/s01e12.txt"
"9031","MRS. KIM"," Lane lied to me and she must be punished.","raw/s01e12.txt"
"9032","LORELAI"," I totally agree. But Lane is a really good kid. I don’t think I’ve ever met a kit who respects her parents more than Lane respects you.","raw/s01e12.txt"
"9033","MRS. KIM"," Lying is not showing respect.","raw/s01e12.txt"
"9034","LORELAI"," Uh, she’s 16. She had a crush on a boy.","raw/s01e12.txt"
"9035","MRS. KIM"," Lane is not allowed to date boys unless we have approved them. She knows that, she knows our rules and she broke them. That is unacceptable.","raw/s01e12.txt"
"9036","LORELAI"," Ok, yes, you’re right. But teenagers sometimes slip up.","raw/s01e12.txt"
"9037","MRS. KIM"," I don’t care what teenagers do, I care what Lane does.","raw/s01e12.txt"
"9038","LORELAI"," You know, it doesn’t always work to just lock a kid up and throw away the key.","raw/s01e12.txt"
"9039","MRS. KIM"," I didn’t throw away the key, it’s in the kitchen.","raw/s01e12.txt"
"9040","LORELAI"," [taken aback] Ok, well, I was talking symbolically...but alright, I’m with you now. Look when I was a teenager, my parents tried to keep me locked up. They tried to force me to become what they had in mind, and now I’m not talking exactly about Lane here, but in my case, it really didn’t work.","raw/s01e12.txt"
"9041","MRS. KIM"," You blame your parents for getting pregnant.","raw/s01e12.txt"
"9042","LORELAI"," No, I just think sometimes if I’d had a little more space or someone to listen to me, things might have turned out different. Now I got lucky, because having Rory - totally the best thing that could have happened. But let’s be honest, I certainly don’t want Rory to turn out like me.","raw/s01e12.txt"
"9043","MRS. KIM"," I don’t want Lane to turn out like you either.","raw/s01e12.txt"
"9044","LORELAI"," Now I believe that’s the first thing that you and I have ever agreed on.","raw/s01e12.txt"
"9045","MRS. KIM"," I just want Lane to be safe.","raw/s01e12.txt"
"9046","LORELAI"," I just want Rory to be safe. So, I’m gonna go now. Hey, I think you are doing a great job with Lane. She’s a really great kid. I just wanted to put my two cents in because that’s what I do, so. Bye.","raw/s01e12.txt"
"9047","","[walks out of room and breaks a vase on the way out]","raw/s01e12.txt"
"9048","LORELAI"," I know, you break you buy. I heard earlier. That’s $35 right?","raw/s01e12.txt"
"9049","","CUT TO LUKE’S","raw/s01e12.txt"
"9050","","[Lorelai and Rory enter]","raw/s01e12.txt"
"9051","RORY"," An ‘A-’ - I’m very impressed.","raw/s01e12.txt"
"9052","LORELAI"," And annoying boy behind me?","raw/s01e12.txt"
"9053","RORY"," Yes.","raw/s01e12.txt"
"9054","LORELAI"," ‘B+’","raw/s01e12.txt"
"9055","RORY"," Loser.","raw/s01e12.txt"
"9056","LORELAI"," I know, it’s all very exciting. Ooh, hey did I tell you that Sookie and Jackson have another date tonight.","raw/s01e12.txt"
"9057","RORY"," What is that the third one this week?","raw/s01e12.txt"
"9058","LORELAI"," Yeah.","raw/s01e12.txt"
"9059","RORY"," That’s so great.","raw/s01e12.txt"
"9060","LORELAI"," I know it is. Of course if she tells me the story of how Jackson cultivates his own mealworms to help fertilize his plants one more time, I’m going to Romeo and Juliet them both.","raw/s01e12.txt"
"9061","RORY"," It’s sweet.","raw/s01e12.txt"
"9062","LORELAI"," Mealworms.","raw/s01e12.txt"
"9063","RORY"," Gross, but sweet.","raw/s01e12.txt"
"9064","","[Rory’s pager goes off]","raw/s01e12.txt"
